no change     /scratch/bjoshi/miniconda3/condabin/conda
no change     /scratch/bjoshi/miniconda3/bin/conda
no change     /scratch/bjoshi/miniconda3/bin/conda-env
no change     /scratch/bjoshi/miniconda3/bin/activate
no change     /scratch/bjoshi/miniconda3/bin/deactivate
no change     /scratch/bjoshi/miniconda3/etc/profile.d/conda.sh
no change     /scratch/bjoshi/miniconda3/etc/fish/conf.d/conda.fish
no change     /scratch/bjoshi/miniconda3/shell/condabin/Conda.psm1
no change     /scratch/bjoshi/miniconda3/shell/condabin/conda-hook.ps1
no change     /scratch/bjoshi/miniconda3/lib/python3.13/site-packages/xontrib/conda.xsh
no change     /scratch/bjoshi/miniconda3/etc/profile.d/conda.csh
no change     /nethome/bjoshi/.bashrc
No action taken.
Loading datasets...

--- Training 80 Shadow Models ---
Shadow training: 7000 In, 7000 Out
Shadow Model 21/80, Epoch 6/10, Loss: 0.0073, Correct: 5856, Accuracy: 0.8366
Shadow Model 21/80, Epoch 7/10, Loss: 0.0061, Correct: 6048, Accuracy: 0.8640
Shadow Model 21/80, Epoch 8/10, Loss: 0.0056, Correct: 6118, Accuracy: 0.8740
Shadow Model 21/80, Epoch 9/10, Loss: 0.0048, Correct: 6261, Accuracy: 0.8944
Shadow Model 21/80, Epoch 10/10, Loss: 0.0039, Correct: 6399, Accuracy: 0.9141
Shadow Model 22/80, Epoch 1/10, Loss: 0.0172, Correct: 4165, Accuracy: 0.5950
Shadow Model 22/80, Epoch 2/10, Loss: 0.0126, Correct: 4951, Accuracy: 0.7073
Shadow Model 22/80, Epoch 3/10, Loss: 0.0105, Correct: 5336, Accuracy: 0.7623
Shadow Model 22/80, Epoch 4/10, Loss: 0.0095, Correct: 5455, Accuracy: 0.7793
Shadow Model 22/80, Epoch 5/10, Loss: 0.0083, Correct: 5736, Accuracy: 0.8194
Shadow Model 22/80, Epoch 6/10, Loss: 0.0070, Correct: 5892, Accuracy: 0.8417
Shadow Model 22/80, Epoch 7/10, Loss: 0.0063, Correct: 5976, Accuracy: 0.8537
Shadow Model 22/80, Epoch 8/10, Loss: 0.0058, Correct: 6100, Accuracy: 0.8714
Shadow Model 22/80, Epoch 9/10, Loss: 0.0050, Correct: 6214, Accuracy: 0.8877
Shadow Model 22/80, Epoch 10/10, Loss: 0.0045, Correct: 6277, Accuracy: 0.8967
Shadow Model 23/80, Epoch 1/10, Loss: 0.0182, Correct: 4038, Accuracy: 0.5769
Shadow Model 23/80, Epoch 2/10, Loss: 0.0124, Correct: 5025, Accuracy: 0.7179
Shadow Model 23/80, Epoch 3/10, Loss: 0.0106, Correct: 5314, Accuracy: 0.7591
Shadow Model 23/80, Epoch 4/10, Loss: 0.0090, Correct: 5616, Accuracy: 0.8023
Shadow Model 23/80, Epoch 5/10, Loss: 0.0079, Correct: 5748, Accuracy: 0.8211
Shadow Model 23/80, Epoch 6/10, Loss: 0.0070, Correct: 5890, Accuracy: 0.8414
Shadow Model 23/80, Epoch 7/10, Loss: 0.0061, Correct: 6036, Accuracy: 0.8623
Shadow Model 23/80, Epoch 8/10, Loss: 0.0059, Correct: 6076, Accuracy: 0.8680
